Title: ce02.cir - 1 transitor circuit
Date: Thu Sep 10 17:55:03  2020
Plotname: Transient Analysis
Flags: real
No. Variables: 2
No. Points: 208
Variables:
	0	time	time
	1	v(7)	voltage
Values:
 0	0.000000000000000e+00
	7.910602701146249e+00

 1	1.000000000000000e-07
	7.909860945161805e+00

 2	2.000000000000000e-07
	7.909095051774306e+00

 3	4.000000000000000e-07
	7.907542998338526e+00

 4	8.000000000000000e-07
	7.904342042674442e+00

 5	1.600000000000000e-06
	7.897655950953006e+00

 6	3.200000000000000e-06
	7.883631098315171e+00

 7	6.400000000000000e-06
	7.854589654002908e+00

 8	1.280000000000000e-05
	7.795546068098096e+00

 9	2.280000000000000e-05
	7.702285778391365e+00

 10	3.280000000000000e-05
	7.608098047021573e+00

 11	4.280000000000000e-05
	7.513416311688278e+00

 12	5.280000000000000e-05
	7.418670532842748e+00

 13	6.280000000000000e-05
	7.324327099346415e+00

 14	7.279999999999999e-05
	7.230867448220439e+00

 15	8.279999999999999e-05
	7.138790400828350e+00

 16	9.279999999999999e-05
	7.048609440562831e+00

 17	1.028000000000000e-04
	6.960843610873685e+00

 18	1.128000000000000e-04
	6.876019296863673e+00

 19	1.228000000000000e-04
	6.794657807865889e+00

 20	1.328000000000000e-04
	6.717277514456176e+00

 21	1.428000000000000e-04
	6.644380927340691e+00

 22	1.528000000000000e-04
	6.576456072074861e+00

 23	1.628000000000000e-04
	6.513964332839884e+00

 24	1.728000000000000e-04
	6.457340886271591e+00

 25	1.828000000000000e-04
	6.406984115839226e+00

 26	1.928000000000000e-04
	6.363255222507793e+00

 27	2.028000000000000e-04
	6.326469836667115e+00

 28	2.128000000000000e-04
	6.296897004674040e+00

 29	2.228000000000000e-04
	6.274753498451276e+00

 30	2.328000000000000e-04
	6.260202373314027e+00

 31	2.428000000000000e-04
	6.253350338332335e+00

 32	2.528000000000000e-04
	6.254246035385640e+00

 33	2.628000000000000e-04
	6.262880677014227e+00

 34	2.728000000000000e-04
	6.279186128756129e+00

 35	2.828000000000000e-04
	6.303038852044114e+00

 36	2.928000000000001e-04
	6.334257794111741e+00

 37	3.028000000000001e-04
	6.372611503492143e+00

 38	3.128000000000001e-04
	6.417815754582895e+00

 39	3.228000000000001e-04
	6.469543544932762e+00

 40	3.328000000000002e-04
	6.527422315354454e+00

 41	3.428000000000002e-04
	6.591046403501737e+00

 42	3.528000000000002e-04
	6.659973673620266e+00

 43	3.628000000000003e-04
	6.733739900615289e+00

 44	3.728000000000003e-04
	6.811854603224130e+00

 45	3.828000000000003e-04
	6.893816774333285e+00

 46	3.928000000000003e-04
	6.979109721513114e+00

 47	4.028000000000004e-04
	7.067217546235605e+00

 48	4.128000000000004e-04
	7.157618836366823e+00

 49	4.228000000000004e-04
	7.249803328107904e+00

 50	4.328000000000004e-04
	7.343264361965705e+00

 51	4.428000000000005e-04
	7.437515230045594e+00

 52	4.528000000000005e-04
	7.532080391963906e+00

 53	4.628000000000005e-04
	7.626511106597199e+00

 54	4.728000000000005e-04
	7.720375495969541e+00

 55	4.828000000000006e-04
	7.813273171298642e+00

 56	4.928000000000006e-04
	7.904824319456676e+00

 57	5.028000000000006e-04
	7.994683144396010e+00

 58	5.128000000000006e-04
